Dataset ID,Pipeline ID ,Performance (Accuracy Score),perf>0.88
292,324,0.880797,0
300,137,0.880797,0
0,46,0.98201376,1
163,280,0.98201376,1
95,672,0.98201376,1
290,1015,0.98201376,1
6,450,0.9933072,1
232,176,0.98201376,1
5,516,0.98201376,1
201,282,0.95257413,1
213,116,0.98201376,1
183,601,0.98201376,1
276,256,0.95257413,1
193,211,0.7310586,0
94,67,0.98201376,1
24,256,0.98201376,1
5,22,0.98201376,1
37,572,0.7310586,0
312,435,0.98201376,1
21,240,0.95257413,1
261,616,0.95257413,1
129,568,0.95257413,1
65,180,0.9933072,1
20,947,0.7310586,0
180,1331,0.7310586,0
261,173,0.95257413,1
205,301,0.9933072,1
221,21,0.9933072,1
75,60,0.98201376,1
150,702,0.98201376,1
313,27,0.9933072,1
12,146,0.95257413,1
43,257,0.98201376,1
302,417,0.98201376,1
15,88,0.880797,0
269,557,0.9933072,1
247,116,0.9933072,1
124,317,0.9933072,1
137,522,0.9933072,1
267,385,0.880797,0
290,14,0.9933072,1
233,146,0.95257413,1
238,95,0.9933072,1
14,330,0.95257413,1
93,154,0.880797,0
135,88,0.98201376,1
222,422,0.95257413,1
81,193,0.98201376,1
144,354,0.95257413,1
279,844,0.95257413,1
178,338,0.7310586,0
177,198,0.98201376,1
306,948,0.98201376,1
9,487,0.9933072,1
115,330,0.95257413,1
22,257,0.9933072,1
307,173,0.98201376,1
184,113,0.98201376,1
187,236,0.95257413,1
117,653,0.9933072,1
245,720,0.98201376,1
233,97,0.98201376,1
193,238,0.95257413,1
93,23,0.98201376,1
121,377,0.98201376,1
311,99,0.98201376,1
261,63,0.9933072,1
153,241,0.95257413,1
222,762,0.95257413,1
98,402,0.98201376,1
82,42,0.98201376,1
129,306,0.98201376,1
173,401,0.9933072,1
255,486,0.9933072,1
58,176,0.98201376,1
160,167,0.7310586,0
243,52,0.95257413,1
249,195,0.98201376,1
42,39,0.95257413,1
284,149,0.9933072,1
41,952,0.880797,0
96,669,0.9933072,1
121,509,0.98201376,1
60,322,0.95257413,1
221,105,0.880797,0
3,263,0.95257413,1
303,258,0.7310586,0
36,402,0.9933072,1
48,67,0.7310586,0
302,1097,0.98201376,1
164,371,0.9933072,1
175,323,0.9933072,1
2,334,0.7310586,0
55,868,0.95257413,1
43,14,0.98201376,1
189,116,0.98201376,1
28,188,0.98201376,1
93,173,0.98201376,1
129,948,0.95257413,1
116,180,0.9933072,1
302,778,0.7310586,0
18,434,0.9933072,1
193,190,0.98201376,1
157,23,0.98201376,1
55,446,0.98201376,1
261,222,0.95257413,1
180,1333,0.7310586,0
213,136,0.98201376,1
91,746,0.98201376,1
187,95,0.9933072,1
57,172,0.9933072,1
243,153,0.9933072,1
133,878,0.98201376,1
297,624,0.98201376,1
253,229,0.98201376,1
229,137,0.95257413,1
15,208,0.9933072,1
150,834,0.9933072,1
180,1326,0.7310586,0
144,1247,0.95257413,1
199,587,0.9933072,1
247,256,0.95257413,1
296,431,0.98201376,1
311,132,0.9933072,1
150,11,0.9933072,1
109,567,0.95257413,1
304,482,0.9933072,1
140,257,0.9933072,1
43,239,0.98201376,1
185,262,0.95257413,1
213,212,0.98201376,1
232,207,0.98201376,1
103,286,0.880797,0
311,152,0.880797,0
0,221,0.98201376,1
205,322,0.7310586,0
229,418,0.98201376,1
55,449,0.95257413,1
93,650,0.9933072,1
204,315,0.98201376,1
13,173,0.9933072,1
267,789,0.880797,0
275,1080,0.95257413,1
82,928,0.95257413,1
267,579,0.95257413,1
221,1040,0.95257413,1
278,88,0.98201376,1
4,423,0.7310586,0
111,330,0.98201376,1
295,428,0.9933072,1
17,201,0.95257413,1
12,867,0.9933072,1
86,209,0.9933072,1
9,284,0.9933072,1
180,327,0.95257413,1
22,462,0.98201376,1
252,745,0.95257413,1
233,227,0.95257413,1
298,1046,0.880797,0
65,0,0.95257413,1
215,173,0.9933072,1
289,207,0.95257413,1
78,1160,0.880797,0
263,447,0.880797,0
3,302,0.9933072,1
143,830,0.95257413,1
137,516,0.98201376,1
63,432,0.880797,0
4,0,0.98201376,1
275,356,0.9933072,1
61,432,0.9933072,1
238,474,0.9933072,1
292,165,0.95257413,1
129,233,0.9933072,1
263,69,0.98201376,1
207,196,0.9933072,1
23,762,0.9933072,1
278,1161,0.95257413,1
2,244,0.7310586,0
100,595,0.95257413,1
161,1018,0.98201376,1
222,907,0.7310586,0
98,245,0.95257413,1
238,429,0.95257413,1
159,159,0.9933072,1
171,579,0.98201376,1
302,1159,0.880797,0
53,675,0.9933072,1
43,506,0.95257413,1
209,96,0.9933072,1
163,929,0.98201376,1
298,239,0.880797,0
27,216,0.95257413,1
304,78,0.95257413,1
17,728,0.95257413,1
81,342,0.7310586,0
108,1011,0.98201376,1
206,24,0.98201376,1
91,1208,0.7310586,0
108,0,0.98201376,1
14,221,0.95257413,1
57,708,0.9933072,1
302,692,0.98201376,1
151,110,0.9933072,1
193,159,0.880797,0
91,240,0.95257413,1
76,90,0.95257413,1
243,661,0.95257413,1
176,320,0.880797,0
130,220,0.95257413,1
196,301,0.95257413,1
226,49,0.98201376,1
84,281,0.95257413,1
294,71,0.98201376,1
180,0,0.95257413,1
276,254,0.98201376,1
278,95,0.98201376,1
0,252,0.9933072,1
17,181,0.98201376,1
275,567,0.98201376,1
86,176,0.9933072,1
176,68,0.7310586,0
212,12,0.98201376,1
124,133,0.9933072,1
127,738,0.98201376,1
290,427,0.9933072,1
24,207,0.98201376,1
287,271,0.9933072,1
206,1349,0.880797,0
270,55,0.95257413,1
4,362,0.95257413,1
273,747,0.9933072,1
69,418,0.9933072,1
310,558,0.880797,0
150,918,0.9933072,1
198,267,0.9933072,1
200,208,0.95257413,1
98,273,0.7310586,0
10,739,0.98201376,1
58,76,0.98201376,1
183,276,0.95257413,1
221,87,0.98201376,1
37,160,0.9933072,1
58,417,0.880797,0
103,299,0.95257413,1
297,1345,0.95257413,1
179,1118,0.95257413,1
6,673,0.880797,0
120,13,0.9933072,1
267,1040,0.7310586,0
251,276,0.98201376,1
302,410,0.98201376,1
209,526,0.9933072,1
233,647,0.95257413,1
311,572,0.9933072,1
307,214,0.95257413,1
233,1396,0.98201376,1
74,545,0.95257413,1
116,14,0.9933072,1
245,238,0.95257413,1
63,515,0.9933072,1
84,186,0.9933072,1
238,80,0.95257413,1
58,53,0.98201376,1
255,219,0.95257413,1
215,195,0.9933072,1
202,281,0.7310586,0
12,194,0.95257413,1
143,152,0.9933072,1
99,267,0.95257413,1
209,273,0.9933072,1
93,470,0.98201376,1
12,806,0.7310586,0
124,656,0.95257413,1
64,1141,0.98201376,1
0,112,0.9933072,1
75,174,0.98201376,1
293,507,0.98201376,1
262,1450,0.98201376,1
293,929,0.95257413,1
120,116,0.7310586,0
84,12,0.95257413,1
302,425,0.95257413,1
211,179,0.7310586,0
5,491,0.9933072,1
180,239,0.7310586,0
278,745,0.9933072,1
302,1108,0.98201376,1
183,190,0.98201376,1
309,115,0.9933072,1
312,21,0.95257413,1
313,1149,0.98201376,1
12,120,0.9933072,1
42,4,0.98201376,1
57,213,0.880797,0
214,163,0.95257413,1
61,287,0.880797,0
279,126,0.9933072,1
160,897,0.95257413,1
10,722,0.9933072,1
93,217,0.95257413,1
34,242,0.880797,0
310,565,0.98201376,1
47,679,0.95257413,1
84,603,0.98201376,1
287,526,0.95257413,1
183,513,0.9933072,1
150,928,0.95257413,1
89,689,0.98201376,1
10,37,0.95257413,1
103,1015,0.7310586,0
105,581,0.98201376,1
180,1009,0.7310586,0
36,116,0.98201376,1
275,844,0.98201376,1
21,257,0.9933072,1
69,81,0.98201376,1
4,97,0.95257413,1
307,94,0.98201376,1
59,207,0.9933072,1
269,777,0.9933072,1
242,207,0.98201376,1
91,539,0.880797,0
80,279,0.98201376,1
292,411,0.7310586,0
199,477,0.9933072,1
12,307,0.95257413,1
55,183,0.98201376,1
115,249,0.98201376,1
294,171,0.98201376,1
62,1006,0.9933072,1
294,234,0.98201376,1
103,1009,0.7310586,0
155,640,0.9933072,1
268,1164,0.7310586,0
159,429,0.9933072,1
236,190,0.98201376,1
286,251,0.7310586,0
289,131,0.95257413,1
44,108,0.9933072,1
223,677,0.95257413,1
144,763,0.880797,0
276,1010,0.95257413,1
64,99,0.95257413,1
271,1100,0.9933072,1
115,254,0.95257413,1
183,85,0.9933072,1
284,150,0.9933072,1
221,147,0.880797,0
71,27,0.98201376,1
270,186,0.9933072,1
93,210,0.9933072,1
245,424,0.9933072,1
114,7,0.9933072,1
175,326,0.95257413,1
12,395,0.95257413,1
128,330,0.880797,0
256,1259,0.880797,0
94,0,0.9933072,1
146,903,0.9933072,1
150,57,0.98201376,1
183,659,0.95257413,1
310,385,0.95257413,1
104,267,0.98201376,1
157,509,0.95257413,1
33,311,0.98201376,1
71,426,0.9933072,1
262,415,0.9933072,1
93,1047,0.98201376,1
199,290,0.95257413,1
44,117,0.98201376,1
278,143,0.98201376,1
144,21,0.9933072,1
70,88,0.9933072,1
181,68,0.9933072,1
192,626,0.98201376,1
213,301,0.98201376,1
150,484,0.9933072,1
101,321,0.95257413,1
233,570,0.880797,0
248,929,0.880797,0
194,327,0.98201376,1
108,257,0.9933072,1
221,551,0.880797,0
281,287,0.98201376,1
116,757,0.880797,0
22,380,0.98201376,1
111,326,0.7310586,0
302,144,0.7310586,0
251,299,0.98201376,1
150,371,0.9933072,1
281,326,0.9933072,1
303,236,0.9933072,1
289,567,0.95257413,1
63,159,0.98201376,1
27,78,0.98201376,1
167,1277,0.95257413,1
264,470,0.98201376,1
17,112,0.9933072,1
82,81,0.9933072,1
89,498,0.9933072,1
233,1185,0.98201376,1
86,195,0.9933072,1
25,684,0.95257413,1
149,128,0.98201376,1
160,97,0.98201376,1
69,209,0.98201376,1
50,181,0.95257413,1
221,1056,0.98201376,1
91,175,0.9933072,1
203,215,0.98201376,1
163,684,0.9933072,1
56,681,0.95257413,1
183,206,0.98201376,1
59,402,0.95257413,1
91,179,0.9933072,1
42,203,0.98201376,1
221,1041,0.98201376,1
196,299,0.98201376,1
91,789,0.95257413,1
293,281,0.95257413,1
200,746,0.880797,0
200,214,0.880797,0
192,409,0.95257413,1
270,704,0.98201376,1
213,692,0.95257413,1
72,656,0.9933072,1
89,186,0.98201376,1
314,272,0.95257413,1
47,308,0.95257413,1
254,471,0.7310586,0
269,670,0.98201376,1
65,6,0.95257413,1
5,477,0.98201376,1
100,221,0.95257413,1
206,1045,0.98201376,1
143,181,0.95257413,1
84,82,0.98201376,1
101,624,0.95257413,1
157,769,0.9933072,1
296,587,0.98201376,1
89,506,0.9933072,1
270,481,0.9933072,1
129,900,0.7310586,0
177,275,0.95257413,1
89,244,0.95257413,1
180,1093,0.7310586,0
310,142,0.95257413,1
266,16,0.98201376,1
200,50,0.880797,0
193,646,0.98201376,1
58,386,0.95257413,1
0,226,0.98201376,1
115,750,0.95257413,1
169,291,0.9933072,1
109,577,0.95257413,1
59,1020,0.9933072,1
286,346,0.98201376,1
196,54,0.95257413,1
37,678,0.9933072,1
194,1013,0.98201376,1
278,226,0.98201376,1
83,747,0.98201376,1
30,885,0.880797,0
315,97,0.9933072,1
24,24,0.9933072,1
167,273,0.98201376,1
102,23,0.98201376,1
298,587,0.98201376,1
193,477,0.95257413,1
286,293,0.9933072,1
233,581,0.98201376,1
278,1047,0.7310586,0
86,8,0.98201376,1
180,407,0.7310586,0
278,1150,0.880797,0
48,46,0.9933072,1
295,854,0.9933072,1
43,94,0.98201376,1
91,215,0.95257413,1
134,38,0.95257413,1
12,65,0.95257413,1
261,385,0.95257413,1
6,675,0.95257413,1
115,941,0.95257413,1
317,473,0.98201376,1
140,825,0.880797,0
268,12,0.98201376,1
221,1043,0.98201376,1
81,454,0.98201376,1
278,253,0.95257413,1
41,684,0.98201376,1
144,1244,0.9933072,1
183,160,0.880797,0
48,624,0.95257413,1
176,242,0.7310586,0
312,98,0.98201376,1
31,289,0.95257413,1
307,847,0.98201376,1
144,447,0.9933072,1
129,541,0.95257413,1
129,805,0.95257413,1
164,287,0.880797,0
248,254,0.95257413,1
48,580,0.95257413,1
194,299,0.95257413,1
117,474,0.9933072,1
129,315,0.98201376,1
103,292,0.95257413,1
200,1228,0.95257413,1
141,81,0.98201376,1
118,717,0.9933072,1
302,93,0.95257413,1
98,49,0.9933072,1
305,13,0.9933072,1
91,708,0.880797,0
226,294,0.9933072,1
2,336,0.7310586,0
93,819,0.7310586,0
58,1106,0.98201376,1
29,538,0.95257413,1
261,820,0.95257413,1
5,507,0.95257413,1
310,715,0.98201376,1
267,363,0.95257413,1
261,552,0.98201376,1
213,274,0.95257413,1
15,55,0.9933072,1
261,292,0.880797,0
292,131,0.98201376,1
61,131,0.9933072,1
93,345,0.98201376,1
12,58,0.98201376,1
239,312,0.9933072,1
101,160,0.880797,0
82,300,0.880797,0
290,6,0.9933072,1
311,27,0.98201376,1
30,483,0.9933072,1
290,69,0.98201376,1
55,171,0.9933072,1
108,587,0.98201376,1
109,1245,0.880797,0
58,428,0.98201376,1
245,1217,0.95257413,1
64,195,0.9933072,1
23,366,0.880797,0
91,114,0.95257413,1
307,740,0.98201376,1
300,659,0.98201376,1
213,1128,0.98201376,1
157,240,0.98201376,1
268,673,0.880797,0
307,492,0.95257413,1
31,150,0.95257413,1
223,190,0.98201376,1
214,422,0.9933072,1
31,1011,0.98201376,1
153,288,0.880797,0
200,508,0.95257413,1
84,297,0.98201376,1
179,67,0.9933072,1
183,35,0.95257413,1
187,217,0.9933072,1
304,10,0.7310586,0
143,507,0.98201376,1
72,93,0.7310586,0
193,204,0.95257413,1
176,202,0.98201376,1
275,272,0.98201376,1
197,6,0.98201376,1
107,289,0.98201376,1
188,196,0.9933072,1
72,55,0.98201376,1
171,461,0.95257413,1
119,545,0.880797,0
100,470,0.95257413,1
4,101,0.95257413,1
25,234,0.880797,0
267,1248,0.880797,0
275,772,0.95257413,1
12,149,0.9933072,1
6,400,0.98201376,1
127,481,0.98201376,1
103,6,0.95257413,1
292,38,0.95257413,1
255,24,0.9933072,1
89,820,0.95257413,1
274,68,0.95257413,1
21,509,0.9933072,1
311,493,0.9933072,1
206,191,0.95257413,1
263,503,0.9933072,1
136,686,0.98201376,1
184,739,0.98201376,1
306,686,0.7310586,0
41,175,0.95257413,1
144,471,0.95257413,1
188,633,0.95257413,1
261,120,0.95257413,1
250,147,0.880797,0
258,771,0.98201376,1
238,57,0.9933072,1
311,920,0.9933072,1
91,14,0.95257413,1
80,741,0.880797,0
310,418,0.95257413,1
101,447,0.95257413,1
248,745,0.9933072,1
94,526,0.98201376,1
18,654,0.95257413,1
78,99,0.9933072,1
188,750,0.98201376,1
252,509,0.9933072,1
200,918,0.95257413,1
0,16,0.95257413,1
213,41,0.9933072,1
6,80,0.9933072,1
233,131,0.98201376,1
58,147,0.95257413,1
12,353,0.880797,0
5,468,0.9933072,1
81,13,0.98201376,1
108,626,0.9933072,1
304,49,0.9933072,1
194,153,0.95257413,1
276,278,0.98201376,1
222,7,0.880797,0
91,80,0.95257413,1
200,68,0.880797,0
93,57,0.9933072,1
216,143,0.98201376,1
243,147,0.880797,0
312,199,0.95257413,1
180,873,0.7310586,0
115,1215,0.95257413,1
302,432,0.98201376,1
116,150,0.98201376,1
220,326,0.98201376,1
45,306,0.95257413,1
90,27,0.98201376,1
150,316,0.9933072,1
63,175,0.98201376,1
89,552,0.880797,0
115,270,0.98201376,1
290,1138,0.95257413,1
61,110,0.95257413,1
195,250,0.95257413,1
302,119,0.880797,0
48,546,0.9933072,1
306,1021,0.98201376,1
302,175,0.9933072,1
285,153,0.98201376,1
290,500,0.98201376,1
234,86,0.98201376,1
253,378,0.7310586,0
275,156,0.9933072,1
134,1207,0.95257413,1
56,242,0.95257413,1
275,1156,0.880797,0
6,575,0.9933072,1
249,403,0.98201376,1
317,767,0.880797,0
233,807,0.880797,0
288,281,0.95257413,1
86,1078,0.880797,0
49,822,0.95257413,1
24,257,0.9933072,1
17,495,0.9933072,1
192,789,0.95257413,1
262,509,0.98201376,1
208,905,0.880797,0
206,715,0.95257413,1
313,534,0.98201376,1
249,337,0.98201376,1
261,567,0.95257413,1
94,171,0.98201376,1
93,469,0.98201376,1
58,582,0.9933072,1
276,281,0.98201376,1
302,1285,0.98201376,1
270,713,0.95257413,1
268,234,0.95257413,1
147,139,0.7310586,0
222,976,0.880797,0
209,356,0.9933072,1
184,198,0.98201376,1
173,79,0.7310586,0
234,479,0.98201376,1
275,938,0.95257413,1
98,353,0.880797,0
307,162,0.98201376,1
302,737,0.880797,0
223,872,0.880797,0
297,251,0.98201376,1
43,207,0.98201376,1
314,12,0.98201376,1
214,196,0.98201376,1
268,8,0.98201376,1
41,194,0.9933072,1
292,78,0.95257413,1
245,67,0.9933072,1
100,404,0.98201376,1
91,664,0.95257413,1
248,87,0.98201376,1
59,524,0.9933072,1
12,330,0.95257413,1
270,749,0.98201376,1
91,730,0.98201376,1
253,187,0.95257413,1
310,202,0.9933072,1
262,196,0.98201376,1
200,659,0.95257413,1
278,78,0.95257413,1
137,495,0.98201376,1
208,250,0.9933072,1
216,6,0.98201376,1
260,339,0.9933072,1
175,257,0.98201376,1
302,1036,0.95257413,1
80,168,0.98201376,1
61,113,0.98201376,1
71,529,0.98201376,1
275,363,0.95257413,1
87,749,0.880797,0
48,6,0.98201376,1
262,116,0.95257413,1
8,297,0.9933072,1
91,527,0.98201376,1
248,707,0.98201376,1
261,753,0.95257413,1
195,654,0.9933072,1
206,1435,0.95257413,1
255,770,0.880797,0
275,225,0.98201376,1
133,312,0.9933072,1
310,848,0.95257413,1
180,1382,0.7310586,0
202,147,0.95257413,1
246,735,0.9933072,1
312,744,0.95257413,1
310,82,0.9933072,1
250,1013,0.9933072,1
226,410,0.98201376,1
58,549,0.9933072,1
200,205,0.880797,0
57,99,0.9933072,1
248,722,0.98201376,1
285,1315,0.9933072,1
10,724,0.95257413,1
6,227,0.98201376,1
91,845,0.95257413,1
159,55,0.9933072,1
102,126,0.98201376,1
10,109,0.95257413,1
86,1,0.98201376,1
44,762,0.880797,0
292,604,0.95257413,1
290,731,0.98201376,1
253,574,0.95257413,1
48,333,0.98201376,1
221,1283,0.98201376,1
160,161,0.880797,0
267,0,0.95257413,1
58,214,0.9933072,1
176,208,0.98201376,1
150,1297,0.98201376,1
298,234,0.7310586,0
28,331,0.98201376,1
29,434,0.9933072,1
296,181,0.95257413,1
314,184,0.98201376,1
22,171,0.98201376,1
261,46,0.880797,0
320,495,0.98201376,1
190,753,0.95257413,1
105,777,0.98201376,1
6,150,0.98201376,1
177,677,0.95257413,1
83,11,0.9933072,1
93,167,0.9933072,1
263,32,0.95257413,1
238,528,0.9933072,1
89,656,0.9933072,1
260,874,0.9933072,1
189,301,0.9933072,1
111,288,0.9933072,1
143,105,0.95257413,1
198,257,0.98201376,1
223,19,0.7310586,0
84,500,0.95257413,1
300,201,0.9933072,1
144,742,0.7310586,0
293,126,0.9933072,1
129,205,0.95257413,1
102,120,0.95257413,1
151,411,0.880797,0
266,839,0.98201376,1
285,230,0.95257413,1
199,23,0.880797,0
4,210,0.98201376,1
159,116,0.98201376,1
5,356,0.98201376,1
157,71,0.95257413,1
296,735,0.98201376,1
249,243,0.98201376,1
56,759,0.880797,0
57,267,0.9933072,1
22,1005,0.95257413,1
300,1227,0.98201376,1
306,264,0.95257413,1
275,1094,0.7310586,0
222,410,0.7310586,0
91,23,0.95257413,1
136,299,0.9933072,1
163,116,0.9933072,1
275,37,0.95257413,1
212,293,0.95257413,1
285,33,0.9933072,1
231,196,0.98201376,1
149,220,0.98201376,1
20,102,0.7310586,0
129,730,0.95257413,1
221,440,0.880797,0
0,89,0.98201376,1
188,1004,0.98201376,1
48,37,0.7310586,0
310,4,0.95257413,1
35,306,0.98201376,1
127,227,0.95257413,1
150,88,0.9933072,1
247,474,0.9933072,1
94,1228,0.880797,0
212,608,0.98201376,1
202,180,0.9933072,1
307,862,0.95257413,1
268,46,0.98201376,1
197,99,0.7310586,0
296,306,0.98201376,1
304,188,0.9933072,1
265,675,0.95257413,1
196,228,0.95257413,1
73,271,0.9933072,1
126,293,0.98201376,1
193,3,0.98201376,1
176,55,0.9933072,1
44,472,0.95257413,1
56,27,0.98201376,1
238,186,0.9933072,1
267,93,0.880797,0
237,251,0.95257413,1
200,1009,0.95257413,1
130,1280,0.98201376,1
269,96,0.98201376,1
158,126,0.9933072,1
229,201,0.98201376,1
91,218,0.98201376,1
317,355,0.98201376,1
122,530,0.95257413,1
266,402,0.98201376,1
231,629,0.95257413,1
4,381,0.9933072,1
15,154,0.95257413,1
179,761,0.98201376,1
177,281,0.95257413,1
318,312,0.9933072,1
179,736,0.95257413,1
269,735,0.9933072,1
268,657,0.880797,0
292,495,0.9933072,1
268,792,0.98201376,1
53,684,0.95257413,1
20,97,0.9933072,1
302,208,0.9933072,1
12,765,0.98201376,1
313,94,0.9933072,1
150,386,0.9933072,1
229,377,0.9933072,1
200,402,0.95257413,1
94,1205,0.98201376,1
269,369,0.9933072,1
255,715,0.9933072,1
79,581,0.95257413,1
302,434,0.9933072,1
311,120,0.95257413,1
150,1005,0.7310586,0
61,257,0.9933072,1
188,1114,0.98201376,1
76,194,0.9933072,1
98,741,0.9933072,1
290,1027,0.95257413,1
292,747,0.880797,0
180,1341,0.7310586,0
205,899,0.7310586,0
82,337,0.98201376,1
261,178,0.98201376,1
252,215,0.98201376,1
222,595,0.95257413,1
107,49,0.98201376,1
93,346,0.9933072,1
292,778,0.7310586,0
100,280,0.880797,0
266,979,0.95257413,1
200,1244,0.98201376,1
313,1262,0.880797,0
270,110,0.98201376,1
313,275,0.7310586,0
17,386,0.98201376,1
206,3,0.98201376,1
312,95,0.9933072,1
20,298,0.7310586,0
214,143,0.98201376,1
278,1375,0.98201376,1
233,1014,0.880797,0
295,247,0.9933072,1
269,82,0.98201376,1
209,160,0.9933072,1
200,78,0.98201376,1
4,375,0.880797,0
183,180,0.98201376,1
103,410,0.7310586,0
274,448,0.95257413,1
184,268,0.9933072,1
275,549,0.98201376,1
278,1181,0.95257413,1
215,68,0.9933072,1
20,456,0.7310586,0
15,470,0.95257413,1
146,291,0.9933072,1
290,249,0.98201376,1
27,94,0.95257413,1
28,538,0.880797,0
290,470,0.98201376,1
6,579,0.95257413,1
180,15,0.7310586,0
296,217,0.95257413,1
307,558,0.98201376,1
86,210,0.9933072,1
96,88,0.9933072,1
20,595,0.95257413,1
58,709,0.95257413,1
237,755,0.95257413,1
177,208,0.98201376,1
185,469,0.9933072,1
298,614,0.98201376,1
9,503,0.9933072,1
109,681,0.98201376,1
108,100,0.7310586,0
156,249,0.7310586,0
266,385,0.95257413,1
180,326,0.95257413,1
206,86,0.98201376,1
46,994,0.95257413,1
147,113,0.9933072,1
93,8,0.9933072,1
59,221,0.98201376,1
243,408,0.98201376,1
275,245,0.98201376,1
89,905,0.880797,0
233,19,0.98201376,1
105,106,0.98201376,1
215,696,0.98201376,1
293,1198,0.880797,0
322,256,0.880797,0
139,267,0.98201376,1
219,302,0.98201376,1
66,63,0.9933072,1
169,298,0.95257413,1
229,141,0.98201376,1
298,640,0.98201376,1
6,580,0.9933072,1
274,500,0.95257413,1
43,249,0.9933072,1
290,213,0.98201376,1
10,740,0.9933072,1
